,VISIT_AREA_NM,VISIT_AREA_TYPE_CD,SIDO,GUNGU,GENDER,AGE_GRP,TRAVEL_COMPANIONS_NUM,TRAVEL_MISSION_PRIORITY,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_MOTIVE_1,DGSTFN
23811,제주성읍마을,7.0,제주,서귀포시,1,50,4,11,1,1,1,4,7,4,3,7,7.0,5.0
23812,만장굴,1.0,제주,제주시,1,50,4,11,1,1,1,4,7,4,3,7,7.0,5.0
23813,섭지코지,1.0,제주,서귀포시,1,50,4,11,1,1,1,4,7,4,3,7,7.0,5.0
23814,중문대포주상절리대,1.0,제주,서귀포시,1,50,4,11,1,1,1,4,7,4,3,7,7.0,5.0
23815,협재해수욕장,1.0,제주,제주시,1,50,4,11,1,1,1,4,7,4,3,7,7.0,5.0
23816,서귀포매일올레시장,4.0,제주,서귀포시,1,50,4,11,1,1,1,4,7,4,3,7,7.0,5.0
23817,거린사슴 전망대,1.0,제주,서귀포시,1,50,4,11,1,1,1,4,7,4,3,7,7.0,5.0
23818,성산일출봉,1.0,제주,서귀포시,1,50,4,11,1,1,1,4,7,4,3,7,7.0,5.0
23819,우도산호해변,1.0,제주,제주시,1,50,4,11,1,1,1,4,7,4,3,7,7.0,4.0
23820,애월해안도로,7.0,제주,제주시,1,50,4,11,1,1,1,4,7,4,3,7,7.0,5.0
23821,한담해변,7.0,제주,제주시,1,50,4,11,1,1,1,4,7,4,3,7,7.0,5.0
23822,한림공원,1.0,제주,제주시,1,50,4,11,1,1,1,4,7,4,3,7,7.0,4.0
23823,용머리해안,7.0,제주,서귀포시,1,50,4,11,1,1,1,4,7,4,3,7,7.0,4.0
23824,외돌개 전망대,1.0,제주,서귀포시,1,50,4,11,1,1,1,4,7,4,3,7,7.0,5.0
23825,정방폭포,1.0,제주,서귀포시,1,50,4,11,1,1,1,4,7,4,3,7,7.0,5.0
23826,한라산1100고지,1.0,제주,서귀포시,1,50,4,11,1,1,1,4,7,4,3,7,7.0,5.0
23827,상효원튤립축제,8.0,제주,서귀포시,1,50,0,6,4,1,2,2,3,3,4,7,2.0,5.0
23828,서귀포매일올레시장,4.0,제주,서귀포시,1,50,0,6,4,1,2,2,3,3,4,7,2.0,5.0
23829,법화사,2.0,제주,서귀포시,1,50,0,6,4,1,2,2,3,3,4,7,2.0,5.0
23830,외돌개 전망대,7.0,제주,서귀포시,1,50,0,6,4,1,2,2,3,3,4,7,2.0,5.0
23831,서귀포예술의전당,3.0,제주,서귀포시,1,50,0,6,4,1,2,2,3,3,4,7,2.0,5.0
23832,서귀포매일올레시장,4.0,제주,서귀포시,1,30,2,22,6,4,1,4,7,3,1,7,1.0,5.0
23833,노형수퍼마켙,3.0,제주,제주시,1,30,2,22,6,4,1,4,7,3,1,7,1.0,5.0
23834,수목원테마파크,6.0,제주,제주시,1,30,2,22,6,4,1,4,7,3,1,7,1.0,5.0
23835,금능해수욕장,1.0,제주,제주시,1,30,0,23,2,2,1,3,3,6,4,7,2.0,5.0
23836,카페숨도,6.0,제주,서귀포시,1,30,0,23,2,2,1,3,3,6,4,7,2.0,4.0
23837,중문색달해수욕장,1.0,제주,서귀포시,1,30,0,23,2,2,1,3,3,6,4,7,2.0,5.0
23838,대천해수욕장,1.0,충남,보령시,1,20,2,22,4,4,3,3,2,4,6,3,2.0,5.0
23839,태안 로컬푸드 직매장,4.0,충남,태안군,1,20,2,22,4,4,3,3,2,4,6,3,2.0,5.0
23840,우도,1.0,제주,제주시,1,20,3,5,3,1,4,3,3,5,5,3,1.0,4.0
23841,액티브파크,5.0,제주,제주시,1,20,3,5,3,1,4,3,3,5,5,3,1.0,5.0
23842,비양도,1.0,제주,제주시,1,20,0,1,2,1,1,4,7,6,1,7,2.0,5.0
23843,협재해수욕장,1.0,제주,제주시,1,20,0,1,2,1,1,4,7,6,1,7,2.0,5.0
23844,학동흑진주몽돌해변,1.0,경남,거제시,0,20,1,22,2,2,6,2,1,6,2,6,9.0,5.0
23845,매미성,1.0,경남,거제시,0,20,1,22,2,2,6,2,1,6,2,6,9.0,5.0
23846,바람의언덕,1.0,경남,거제시,0,20,1,22,2,2,6,2,1,6,2,6,9.0,5.0
23847,항파두리 항몽유적지,2.0,제주,제주시,1,30,0,1,1,2,7,1,1,7,1,7,2.0,2.0
23848,제주동문재래시장,4.0,제주,제주시,1,30,0,1,1,2,7,1,1,7,1,7,2.0,3.0
23849,함덕해수욕장,1.0,제주,제주시,1,30,0,1,1,2,7,1,1,7,1,7,2.0,4.0
23850,제주소품 함덕점,4.0,제주,제주시,1,30,0,1,1,2,7,1,1,7,1,7,2.0,3.0
23851,제주목 관아,2.0,제주,제주시,1,30,0,1,1,2,7,1,1,7,1,7,2.0,3.0
23852,서우봉,1.0,제주,제주시,1,30,0,1,1,2,7,1,1,7,1,7,2.0,4.0
23853,알작지해변,1.0,제주,제주시,0,40,1,5,1,1,3,1,1,3,4,3,6.0,4.0
23854,이호테우해수욕장,1.0,제주,제주시,0,40,1,5,1,1,3,1,1,3,4,3,6.0,4.0
23855,한담해변,1.0,제주,제주시,0,40,1,5,1,1,3,1,1,3,4,3,6.0,3.0
23856,제주곶자왈도립공원,1.0,제주,서귀포시,0,40,1,5,1,1,3,1,1,3,4,3,6.0,4.0
23857,금능해수욕장,1.0,제주,제주시,0,40,1,5,1,1,3,1,1,3,4,3,6.0,4.0
23858,한담몰,4.0,제주,제주시,0,40,1,5,1,1,3,1,1,3,4,3,6.0,4.0
23859,새별오름,1.0,제주,제주시,1,20,0,21,2,2,1,4,6,2,2,7,2.0,5.0
23860,탑동광장,4.0,제주,제주시,1,20,0,21,2,2,1,4,6,2,2,7,2.0,5.0
23861,마라도,1.0,제주,서귀포시,1,20,0,21,2,2,1,4,6,2,2,7,2.0,5.0
23862,올레길 17코스(광령-제주원도심 올레),7.0,제주,제주시,1,20,0,21,2,2,1,4,6,2,2,7,2.0,5.0
23863,도두봉,1.0,제주,제주시,1,20,0,21,2,2,1,4,6,2,2,7,2.0,5.0
23864,큰노꼬메오름,1.0,제주,제주시,1,40,0,21,2,6,2,2,4,3,2,7,7.0,5.0
23865,아르떼뮤지엄 제주,3.0,제주,제주시,1,40,0,21,2,6,2,2,4,3,2,7,7.0,3.0
23866,지리산,1.0,경남,통영시,0,20,3,27,1,3,1,2,4,2,2,6,1.0,5.0
23867,곽지해수욕장,1.0,제주,제주시,1,30,0,23,4,2,2,5,1,5,2,1,2.0,5.0
23868,제주칠성로,4.0,제주,제주시,1,30,0,23,4,2,2,5,1,5,2,1,2.0,3.0
23869,제주특별자치도 민속자연사박물관,2.0,제주,제주시,1,20,0,3,3,4,3,3,4,4,4,3,1.0,4.0
23870,비자림,1.0,제주,제주시,1,20,0,3,3,4,3,3,4,4,4,3,1.0,4.0
23871,아부오름,7.0,제주,제주시,1,20,0,3,3,4,3,3,4,4,4,3,1.0,4.0
23872,서우봉,1.0,제주,제주시,1,20,0,3,3,4,3,3,4,4,4,3,1.0,4.0
23873,만장굴,2.0,제주,제주시,1,20,0,3,3,4,3,3,4,4,4,3,1.0,4.0
23874,훈데르트바서파크,6.0,제주,제주시,1,30,0,2,2,4,3,4,4,5,5,5,1.0,4.0
23875,어영공원,1.0,제주,제주시,1,30,0,2,2,4,3,4,4,5,5,5,1.0,4.0
23876,서빈백사,1.0,제주,제주시,1,30,0,2,2,4,3,4,4,5,5,5,1.0,4.0
23877,비양도,1.0,제주,제주시,1,30,0,2,2,4,3,4,4,5,5,5,1.0,4.0
23878,비밀의숲,1.0,제주,제주시,1,30,0,2,2,4,3,4,4,5,5,5,1.0,4.0
23879,성이시돌목장,1.0,제주,제주시,1,20,1,22,2,2,2,5,5,4,5,6,1.0,4.0
23880,톨칸이해변,1.0,제주,제주시,1,20,1,22,2,2,2,5,5,4,5,6,1.0,3.0
23881,닭머르,7.0,제주,제주시,1,20,1,22,2,2,2,5,5,4,5,6,1.0,4.0
23882,홍조단괴해빈,1.0,제주,제주시,1,20,1,22,2,2,2,5,5,4,5,6,1.0,5.0
23883,나홀로나무,1.0,제주,제주시,1,20,1,22,2,2,2,5,5,4,5,6,1.0,4.0
23884,함덕해수욕장,1.0,제주,제주시,1,20,1,22,2,2,2,5,5,4,5,6,1.0,5.0
23885,곽지해수욕장,1.0,제주,제주시,1,20,1,22,2,2,2,5,5,4,5,6,1.0,5.0
23886,정방폭포,1.0,제주,서귀포시,0,40,1,12,1,5,4,2,1,3,7,5,2.0,5.0
23887,천지연폭포,1.0,제주,서귀포시,0,40,1,12,1,5,4,2,1,3,7,5,2.0,5.0
23888,어천저수지,1.0,경기,화성시,0,20,2,22,5,2,2,3,4,3,6,6,3.0,4.0
23889,산짓물공원,1.0,제주,제주시,1,30,1,23,1,1,4,3,4,2,5,4,3.0,4.0
23890,함덕해수욕장,1.0,제주,제주시,1,30,1,23,1,1,4,3,4,2,5,4,3.0,2.0
23891,아라리오뮤지엄 탑동시네마,3.0,제주,제주시,1,20,0,6,4,1,1,2,4,4,4,6,1.0,4.0
23892,수월봉,1.0,제주,제주시,1,20,0,25,2,3,1,2,2,4,2,7,2.0,3.0
23893,모퉁이옷장,4.0,제주,제주시,1,20,0,25,2,3,1,2,2,4,2,7,2.0,4.0
23894,금능해수욕장,1.0,제주,제주시,1,20,0,25,2,3,1,2,2,4,2,7,2.0,5.0
23895,이호테우해수욕장,1.0,제주,제주시,1,20,0,25,2,3,1,2,2,4,2,7,2.0,4.0
23896,오설록티뮤지엄,3.0,제주,서귀포시,1,20,0,25,2,3,1,2,2,4,2,7,2.0,4.0
23897,엉알해안,1.0,제주,제주시,1,20,0,25,2,3,1,2,2,4,2,7,2.0,3.0
23898,소길별하,2.0,제주,제주시,1,20,0,25,2,3,1,2,2,4,2,7,2.0,5.0
23899,성이시돌목장,1.0,제주,제주시,1,20,0,25,2,3,1,2,2,4,2,7,2.0,5.0
23900,제주동문시장,4.0,제주,제주시,1,20,0,25,2,3,1,2,2,4,2,7,2.0,5.0
23901,곽지해수욕장,1.0,제주,제주시,1,20,0,25,2,3,1,2,2,4,2,7,2.0,5.0
23902,에코랜드테마파크,6.0,제주,제주시,0,30,3,2,3,4,3,4,5,4,6,5,9.0,4.0
23903,신화월드 테마파크,6.0,제주,서귀포시,0,30,3,2,3,4,3,4,5,4,6,5,9.0,3.0
23904,중문색달해수욕장,1.0,제주,서귀포시,0,30,3,2,3,4,3,4,5,4,6,5,9.0,4.0
23905,용머리해안,1.0,제주,서귀포시,0,30,3,2,3,4,3,4,5,4,6,5,9.0,3.0
23906,서귀포매일올레시장,4.0,제주,서귀포시,0,30,3,2,3,4,3,4,5,4,6,5,9.0,4.0
23907,뽀로로앤타요테마파크 제주,6.0,제주,서귀포시,0,30,3,2,3,4,3,4,5,4,6,5,9.0,4.0
23908,사진예술공간 큰바다영,3.0,제주,제주시,1,40,1,6,1,7,4,5,5,1,6,2,3.0,4.0
23909,노형수산시장,4.0,제주,제주시,1,40,1,6,1,7,4,5,5,1,6,2,3.0,4.0
23910,서귀포매일올레시장,4.0,제주,서귀포시,1,20,0,22,3,2,2,2,4,4,4,5,2.0,5.0
23911,안녕성산,1.0,제주,서귀포시,1,20,2,4,2,6,1,1,1,1,3,4,1.0,4.0
23912,세화해변,1.0,제주,제주시,1,20,2,4,2,6,1,1,1,1,3,4,1.0,3.0
23913,우도,1.0,제주,제주시,1,20,2,4,2,6,1,1,1,1,3,4,1.0,5.0
23914,책방무사,3.0,제주,서귀포시,1,20,2,4,2,6,1,1,1,1,3,4,1.0,5.0
23915,제주동문재래시장,4.0,제주,제주시,1,20,2,4,2,6,1,1,1,1,3,4,1.0,4.0
23916,오조빈티지,4.0,제주,서귀포시,1,20,2,4,2,6,1,1,1,1,3,4,1.0,5.0
23917,성산일출봉,1.0,제주,서귀포시,1,30,1,5,3,2,3,4,5,6,6,6,1.0,5.0
23918,검멀레해변,1.0,제주,제주시,1,30,1,5,3,2,3,4,5,6,6,6,1.0,5.0
23919,코난해변,1.0,제주,제주시,1,30,1,5,3,2,3,4,5,6,6,6,1.0,5.0
23920,서빈백사,1.0,제주,제주시,1,30,1,5,3,2,3,4,5,6,6,6,1.0,5.0
23921,협재해수욕장,1.0,제주,제주시,1,30,1,5,3,2,3,4,5,6,6,6,1.0,5.0
23922,함덕해수욕장,1.0,제주,제주시,1,30,1,5,3,2,3,4,5,6,6,6,1.0,5.0
23923,쏠비치 진도,7.0,전남,진도군,0,20,1,23,5,2,1,4,6,6,6,3,2.0,4.0
23924,우수영국민관광지,1.0,전남,해남군,0,20,1,23,5,2,1,4,6,6,6,3,2.0,4.0
23925,쏠비치진도 인피니티풀,6.0,전남,진도군,0,20,1,23,5,2,1,4,6,6,6,3,2.0,4.0
23926,수목원길야시장,4.0,제주,제주시,1,20,1,2,3,2,1,4,2,6,3,6,2.0,5.0
23927,수목원테마파크,6.0,제주,제주시,1,20,1,2,3,2,1,4,2,6,3,6,2.0,5.0
23928,제주동문재래야시장,4.0,제주,제주시,1,20,1,2,3,2,1,4,2,6,3,6,2.0,3.0
23929,귤귤스토어,4.0,제주,제주시,1,20,1,2,3,2,1,4,2,6,3,6,2.0,3.0
23930,도두동무지개해안도로,1.0,제주,제주시,1,20,1,2,3,2,1,4,2,6,3,6,2.0,4.0
23931,에코랜드테마파크,6.0,제주,제주시,1,20,1,2,3,2,1,4,2,6,3,6,2.0,5.0
23932,오설록티뮤지엄,3.0,제주,서귀포시,1,20,1,2,3,2,1,4,2,6,3,6,2.0,4.0
23933,다이소 제주시청점,4.0,제주,제주시,1,20,1,2,3,2,1,4,2,6,3,6,2.0,5.0
23934,한담몰,4.0,제주,제주시,1,20,1,2,3,2,1,4,2,6,3,6,2.0,5.0
23935,신화테마파크,6.0,제주,서귀포시,1,20,1,2,3,2,1,4,2,6,3,6,2.0,3.0
23936,건강과성박물관,2.0,제주,서귀포시,1,20,1,2,3,2,1,4,2,6,3,6,2.0,3.0
23937,도두봉,1.0,제주,제주시,1,20,1,2,3,2,1,4,2,6,3,6,2.0,5.0
23938,모이소,4.0,제주,제주시,1,20,1,2,3,2,1,4,2,6,3,6,2.0,5.0
23939,9.81파크,5.0,제주,제주시,1,20,1,2,3,2,1,4,2,6,3,6,2.0,5.0
23940,보리암,2.0,경남,남해군,1,50,0,28,2,6,1,3,6,2,5,3,7.0,5.0
23941,강화씨사이드리조트,5.0,인천,강화군,0,20,2,8,2,3,3,3,4,5,3,4,3.0,4.0
23942,동막해수욕장,1.0,인천,강화군,0,20,2,8,2,3,3,3,4,5,3,4,3.0,5.0
23943,오설록티뮤지엄,3.0,제주,서귀포시,1,40,1,23,3,5,5,1,3,5,3,5,2.0,4.0
23944,월정리해수욕장,1.0,제주,제주시,1,40,1,23,3,5,5,1,3,5,3,5,2.0,3.0
23945,성산일출봉,2.0,제주,서귀포시,1,40,1,23,3,5,5,1,3,5,3,5,2.0,5.0
23946,아르떼뮤지엄 제주,3.0,제주,제주시,1,40,1,23,3,5,5,1,3,5,3,5,2.0,4.0
23947,외돌개,1.0,제주,서귀포시,1,40,1,23,3,5,5,1,3,5,3,5,2.0,4.0
23948,사려니숲길,7.0,제주,제주시,1,20,1,1,3,1,1,4,6,3,3,6,3.0,5.0
23949,제주동문시장,4.0,제주,제주시,1,20,1,1,3,1,1,4,6,3,3,6,3.0,5.0
23950,금오름,1.0,제주,제주시,1,20,1,1,3,1,1,4,6,3,3,6,3.0,5.0
23951,서귀포유람선,5.0,제주,서귀포시,1,20,1,1,3,1,1,4,6,3,3,6,3.0,5.0
23952,이호테우해수욕장,1.0,제주,제주시,1,20,1,1,3,1,1,4,6,3,3,6,3.0,5.0
23953,스누피가든,6.0,제주,제주시,1,20,1,1,3,1,1,4,6,3,3,6,3.0,5.0
23954,산물관광농원,2.0,제주,서귀포시,1,20,1,1,3,1,1,4,6,3,3,6,3.0,5.0
23955,성산일출봉,1.0,제주,서귀포시,1,20,0,21,4,4,3,4,4,5,6,7,2.0,4.0
23956,9.81파크,5.0,제주,제주시,1,20,0,21,4,4,3,4,4,5,6,7,2.0,5.0
23957,수산봉,1.0,제주,제주시,1,40,0,25,4,2,6,4,3,5,7,2,4.0,5.0
23958,월령선인장군락지,1.0,제주,제주시,1,40,0,25,4,2,6,4,3,5,7,2,4.0,5.0
23959,협재해수욕장,1.0,제주,제주시,1,40,0,25,4,2,6,4,3,5,7,2,4.0,4.0
23960,한림공원,1.0,제주,제주시,1,40,0,25,4,2,6,4,3,5,7,2,4.0,4.0
23961,협재해수욕장,1.0,제주,제주시,1,40,0,25,4,2,6,4,3,5,7,2,4.0,5.0
23962,원앤온리,1.0,제주,서귀포시,1,20,1,6,2,2,4,4,3,5,4,5,1.0,5.0
23963,김녕해수욕장,1.0,제주,제주시,1,20,1,6,2,2,4,4,3,5,4,5,1.0,5.0
23964,만장굴,1.0,제주,제주시,1,20,1,6,2,2,4,4,3,5,4,5,1.0,4.0
23965,제주동문재래야시장,4.0,제주,제주시,1,20,1,6,2,2,4,4,3,5,4,5,1.0,4.0
23966,노형수퍼마켙,3.0,제주,제주시,1,20,1,6,2,2,4,4,3,5,4,5,1.0,4.0
23967,새별오름,1.0,제주,제주시,1,20,1,6,2,2,4,4,3,5,4,5,1.0,5.0
23968,원앙폭포,1.0,제주,서귀포시,1,20,1,6,2,2,4,4,3,5,4,5,1.0,5.0
23969,기억해제주,4.0,제주,서귀포시,0,30,1,6,4,2,2,4,4,4,3,4,2.0,4.0
23970,오설록티뮤지엄,3.0,제주,서귀포시,0,30,1,6,4,2,2,4,4,4,3,4,2.0,4.0
23971,이호테우해수욕장,1.0,제주,제주시,0,30,1,6,4,2,2,4,4,4,3,4,2.0,4.0
23972,수목원길야시장,4.0,제주,제주시,0,30,1,6,4,2,2,4,4,4,3,4,2.0,4.0
23973,마방목지,1.0,제주,제주시,0,30,1,6,4,2,2,4,4,4,3,4,2.0,3.0
23974,올레길 17코스(광령-제주원도심 올레),7.0,제주,제주시,1,20,0,24,2,1,3,7,7,4,5,5,1.0,5.0
23975,도두봉,1.0,제주,제주시,1,20,0,24,2,1,3,7,7,4,5,5,1.0,5.0
23976,제주동문시장,4.0,제주,제주시,1,20,0,24,2,1,3,7,7,4,5,5,1.0,5.0
23977,이호테우해수욕장,1.0,제주,제주시,1,20,0,24,2,1,3,7,7,4,5,5,1.0,5.0
23978,리코스타 코인노래방 이수점,3.0,서울,동작구,1,20,0,24,2,1,3,7,7,4,5,5,1.0,5.0
23979,5.16도로숲터널,1.0,제주,서귀포시,1,30,1,3,1,5,2,2,2,3,3,7,8.0,4.0
23980,성산월드식자재마트,4.0,제주,서귀포시,1,30,1,3,1,5,2,2,2,3,3,7,8.0,5.0
23981,하효쇠소깍해변,1.0,제주,서귀포시,1,30,1,3,1,5,2,2,2,3,3,7,8.0,5.0
23982,성산일출봉,1.0,제주,서귀포시,1,30,1,3,1,5,2,2,2,3,3,7,8.0,5.0
23983,사려니숲길,1.0,제주,제주시,0,30,1,24,2,4,5,2,2,2,2,3,2.0,5.0
23984,롯데백화점 본점,4.0,서울,중구,0,20,1,23,2,1,3,3,6,4,6,6,3.0,5.0
23985,이마트 제주점,4.0,제주,제주시,1,20,0,22,2,1,1,3,6,5,3,7,5.0,3.0
23986,잇지제주,8.0,제주,제주시,1,20,0,22,2,1,1,3,6,5,3,7,5.0,4.0
23987,제주빈티지샵 턴업,4.0,제주,제주시,1,20,0,22,2,1,1,3,6,5,3,7,5.0,4.0
23988,아라리오뮤지엄 탑동시네마,3.0,제주,제주시,1,20,0,22,2,1,1,3,6,5,3,7,5.0,5.0
23989,산지천 전망대,7.0,제주,제주시,1,20,0,22,2,1,1,3,6,5,3,7,5.0,4.0
23990,아트박스 제주시청점,4.0,제주,제주시,1,20,0,22,2,1,1,3,6,5,3,7,5.0,3.0
23991,제주동문시장,4.0,제주,제주시,1,20,0,22,2,1,1,3,6,5,3,7,5.0,4.0
23992,산굼부리,1.0,제주,제주시,1,30,0,21,4,2,3,3,2,4,2,7,7.0,4.0
23993,표선해수욕장,1.0,제주,서귀포시,1,30,0,21,4,2,3,3,2,4,2,7,7.0,5.0
23994,천제연폭포,1.0,제주,서귀포시,1,30,0,21,4,2,3,3,2,4,2,7,7.0,5.0
23995,서귀포매일올레시장,4.0,제주,서귀포시,1,30,0,21,4,2,3,3,2,4,2,7,7.0,4.0
23996,황우지해안,1.0,제주,서귀포시,1,30,0,21,4,2,3,3,2,4,2,7,7.0,5.0
23997,외돌개,1.0,제주,서귀포시,1,30,0,21,4,2,3,3,2,4,2,7,7.0,5.0
23998,황우지선녀탕,1.0,제주,서귀포시,1,30,0,21,4,2,3,3,2,4,2,7,7.0,5.0
23999,자구리문화예술공원,1.0,제주,서귀포시,1,30,0,21,4,2,3,3,2,4,2,7,7.0,5.0
24000,서귀포매일올레시장,4.0,제주,서귀포시,1,30,0,21,4,2,3,3,2,4,2,7,7.0,4.0
24001,중문색달해수욕장,1.0,제주,서귀포시,1,30,0,21,4,2,3,3,2,4,2,7,7.0,5.0
24002,약천사,2.0,제주,서귀포시,1,30,0,21,4,2,3,3,2,4,2,7,7.0,5.0
24003,서귀포매일올레시장,4.0,제주,서귀포시,1,30,0,21,4,2,3,3,2,4,2,7,7.0,4.0
24004,큰엉,1.0,제주,서귀포시,1,30,0,21,4,2,3,3,2,4,2,7,7.0,5.0
24005,사려니숲길,7.0,제주,제주시,1,30,0,21,4,2,3,3,2,4,2,7,7.0,5.0
24006,넥슨컴퓨터박물관,2.0,제주,제주시,0,40,4,22,1,4,2,6,2,2,5,6,2.0,5.0
24007,생이기정,1.0,제주,제주시,0,40,4,22,1,4,2,6,2,2,5,6,2.0,5.0
24008,물메초등학교,5.0,제주,제주시,0,40,4,22,1,4,2,6,2,2,5,6,2.0,4.0
24009,수월봉전기자전거,5.0,제주,제주시,0,40,4,22,1,4,2,6,2,2,5,6,2.0,4.0
24010,JD스포츠 제주칠성점,4.0,제주,제주시,0,40,4,22,1,4,2,6,2,2,5,6,2.0,4.0
24011,수목원길야시장,4.0,제주,제주시,0,40,4,22,1,4,2,6,2,2,5,6,2.0,4.0
24012,대한성공회 강화성당,2.0,인천,강화군,1,40,1,13,6,4,5,4,5,3,6,3,1.0,5.0
24013,전등사,2.0,인천,강화군,1,40,1,13,6,4,5,4,5,3,6,3,1.0,4.0
24014,연미정,2.0,인천,강화군,1,40,1,13,6,4,5,4,5,3,6,3,1.0,4.0
24015,장화리 일몰조망지,1.0,인천,강화군,1,40,1,13,6,4,5,4,5,3,6,3,1.0,3.0
24016,선녀바위,1.0,인천,중구,1,20,1,23,4,1,2,4,4,2,2,6,10.0,5.0
24017,강화루지,5.0,인천,강화군,0,50,3,3,4,5,3,4,6,5,3,5,1.0,4.0
24018,민머루해수욕장,1.0,인천,강화군,0,50,3,3,4,5,3,4,6,5,3,5,1.0,3.0
24019,교동대룡시장,4.0,인천,강화군,0,50,3,3,4,5,3,4,6,5,3,5,1.0,3.0
24020,금문도,4.0,인천,강화군,0,50,3,3,4,5,3,4,6,5,3,5,1.0,4.0
24021,보문사,2.0,인천,강화군,0,50,3,3,4,5,3,4,6,5,3,5,1.0,4.0
24022,제주자연생태공원,1.0,제주,서귀포시,1,30,1,9,1,4,2,6,6,1,6,6,2.0,4.0
24023,제주성읍마을,7.0,제주,서귀포시,1,30,1,9,1,4,2,6,6,1,6,6,2.0,5.0
24024,차귀도유람선,5.0,제주,제주시,1,20,0,21,2,2,2,6,6,3,6,6,2.0,4.0
24025,제주동문시장,4.0,제주,제주시,1,20,0,21,2,2,2,6,6,3,6,6,2.0,4.0
24026,서귀포매일올레시장,4.0,제주,서귀포시,1,20,0,21,2,2,2,6,6,3,6,6,2.0,4.0
24027,제주라프,5.0,제주,제주시,1,20,0,21,2,2,2,6,6,3,6,6,2.0,3.0
24028,메이즈랜드,6.0,제주,제주시,1,20,0,21,2,2,2,6,6,3,6,6,2.0,4.0
24029,마라도,1.0,제주,서귀포시,1,20,0,21,2,2,2,6,6,3,6,6,2.0,4.0
24030,함덕해수욕장,1.0,제주,제주시,1,20,0,21,2,2,2,6,6,3,6,6,2.0,5.0
24031,서귀포매일올레시장,4.0,제주,서귀포시,1,30,2,4,3,3,3,2,3,3,3,6,1.0,4.0
24032,우도,1.0,제주,제주시,1,30,2,4,3,3,3,2,3,3,3,6,1.0,5.0
24033,비자림,7.0,제주,제주시,0,20,3,2,2,1,2,1,1,1,2,4,1.0,5.0
24034,하효쇠소깍해변,1.0,제주,서귀포시,0,20,3,2,2,1,2,1,1,1,2,4,1.0,4.0
24035,오설록티뮤지엄,3.0,제주,서귀포시,0,20,3,2,2,1,2,1,1,1,2,4,1.0,4.0
24036,에코랜드테마파크,6.0,제주,제주시,0,20,3,2,2,1,2,1,1,1,2,4,1.0,4.0
24037,서귀포매일올레시장,4.0,제주,서귀포시,0,20,3,2,2,1,2,1,1,1,2,4,1.0,4.0
24038,롯데월드타워&롯데월드몰,4.0,서울,송파구,1,30,2,23,4,4,3,3,4,4,4,5,2.0,5.0
24039,을왕리해수욕장,1.0,인천,중구,1,30,2,23,4,4,3,3,4,4,4,5,2.0,5.0
24040,BMW드라이빙센터,3.0,인천,중구,1,30,2,23,4,4,3,3,4,4,4,5,2.0,5.0
